1, 12, 1, 5.356766299999999, 48216, 1.591444492340088, 0.30877140164375305
1, 9, 1, 6.116587299999999, 48216, 1.662204384803772, 0.2852872312068939
1, 0, 1, 6.216246099999999, 48216, 1.6083053350448608, 0.327830046415329
1, 17, 1, 6.6175221, 48216, 1.6679139137268066, 0.2817338705062866
1, 18, 1, 7.2613253, 48216, 1.6261262893676758, 0.28336143493652344
1, 22, 1, 5.8260935, 48216, 1.6696778535842896, 0.30228668451309204
1, 8, 1, 6.0171741, 48216, 1.6524370908737183, 0.287630170583725
1, 7, 1, 6.1276063999999995, 48216, 1.6663893461227417, 0.2643420398235321
1, 15, 1, 6.3606357000000004, 48216, 1.664388656616211, 0.30248600244522095
1, 10, 1, 5.8093372, 48216, 1.6243064403533936, 0.3052094578742981
1, 2, 1, 6.215938799999999, 48216, 1.65607750415802, 0.36287519335746765
1, 3, 1, 5.779700399999999, 48216, 1.6750327348709106, 0.27789172530174255
1, 16, 1, 5.7967357, 48216, 1.6698150634765625, 0.3484503924846649
1, 4, 1, 5.3249031, 48216, 1.6600548028945923, 0.26741740107536316
1, 1, 1, 6.526392899999999, 48216, 1.6330841779708862, 0.3150528371334076
1, 11, 1, 5.6054762, 48216, 1.6714226007461548, 0.2714969217777252
1, 13, 1, 6.7651237, 48216, 1.6306953430175781, 0.29686427116394043
1, 5, 1, 6.626866, 48216, 1.6472283601760864, 0.2894553244113922
1, 14, 1, 6.8542923, 48216, 1.645262598991394, 0.31620892882347107
1, 6, 1, 7.1027307, 48216, 1.6547200679779053, 0.2668706774711609
1, 20, 1, 7.7526437, 48216, 1.6519954204559326, 0.29710763692855835
1, 19, 1, 6.4028621, 48216, 1.6597330570220947, 0.2781378924846649
1, 21, 1, 6.4492653, 48216, 1.66118323802948, 0.2785685658454895
1, 23, 1, 5.7808983000000005, 48216, 1.5873433351516724, 0.3204587697982788
2, 4, 1, 4.8519428000000016, 48216, 1.4815328121185303, 0.3147563636302948
2, 16, 1, 5.121264400000001, 48216, 1.4763075113296509, 0.4808354675769806
2, 12, 1, 4.690931000000001, 48216, 1.4461326599121094, 0.36847764253616333
2, 5, 1, 5.248869900000001, 48216, 1.4944584369659424, 0.47102177143096924
2, 3, 1, 5.1862648, 48216, 1.4987214803695679, 0.4761437475681305
2, 0, 1, 5.723346800000002, 48216, 1.4579036235809326, 0.40377941727638245
2, 15, 1, 6.0300964, 48216, 1.5186071395874023, 0.4798693060874939
2, 2, 1, 5.924912800000001, 48216, 1.4661002159118652, 0.48145556449890137
2, 1, 1, 5.945762800000001, 48216, 1.451407790184021, 0.5196005702018738
2, 13, 1, 5.221198799999998, 48216, 1.4729528427124023, 0.38038018345832825
2, 14, 1, 5.595147400000002, 48216, 1.4939618110656738, 0.4346637427806854
3, 12, 1, 4.444030699999999, 48216, 1.2818633317947388, 0.5430505871772766
3, 4, 1, 4.665867200000001, 48216, 1.3263236284255981, 0.4392961263656616
3, 11, 1, 4.7009367, 48216, 1.3520575761795044, 0.6727259755134583
3, 9, 1, 5.1735472, 48216, 1.3236867189407349, 0.5472656488418579
3, 10, 1, 5.261195799999999, 48216, 1.3219044208526611, 0.6096810102462769
3, 14, 1, 5.413642399999997, 48216, 1.3088866472244263, 0.6183496713638306
3, 0, 1, 5.492279500000002, 48216, 1.2812674045562744, 0.559991180896759
3, 7, 1, 5.4424887, 48216, 1.3463703393936157, 0.5526440143585205
3, 6, 1, 5.3168086, 48216, 1.317762851715088, 0.5467972159385681
3, 15, 1, 5.731542900000001, 48216, 1.3498281240463257, 0.5489079356193542
3, 17, 1, 5.580641600000002, 48216, 1.329483985900879, 0.5703737735748291
3, 18, 1, 6.347899699999999, 48216, 1.3247976303100586, 0.5582445859909058
3, 5, 1, 5.1612148, 48216, 1.3251758813858032, 0.6223235130310059
4, 4, 1, 5.2401537000000005, 48216, 1.0808765888214111, 0.6674556732177734
4, 13, 1, 5.551928, 48216, 0.9966282844543457, 0.6529243588447571
4, 3, 1, 5.539778299999998, 48216, 1.059064269065857, 0.6960893869400024
4, 0, 1, 6.203698899999999, 48216, 0.9524429440498352, 0.7763245105743408
4, 2, 1, 6.2159431000000005, 48216, 1.0145188570022583, 0.6980736255645752
4, 1, 1, 6.219941500000001, 48216, 1.0120413303375244, 0.7368410229682922
4, 21, 1, 5.631092600000001, 48216, 1.021959900856018, 0.7568381428718567
4, 23, 1, 5.0219369, 48216, 0.9937552213668823, 0.7404665946960449
4, 22, 1, 4.931465200000002, 48216, 1.062761664390564, 0.7334341406822205
5, 21, 1, 5.5127308, 48216, 0.6684865951538086, 0.8349917531013489
5, 19, 1, 5.438278800000001, 48216, 0.6538894772529602, 0.8165767788887024
5, 0, 1, 6.1619612, 48216, 0.6078842282295227, 0.8413809537887573
5, 17, 1, 6.2178778, 48216, 0.6863893866539001, 0.8235680460929871
5, 1, 1, 6.2391033, 48216, 0.6729190349578857, 0.8246275186538696
5, 23, 1, 4.944496899999997, 48216, 0.6490064859390259, 0.8255563378334045
5, 20, 1, 6.761374500000002, 48216, 0.6323584318161011, 0.8192039132118225
5, 18, 1, 7.041307800000002, 48216, 0.6611117124557495, 0.8167966604232788
5, 22, 1, 4.956495199999999, 48216, 0.6988522410392761, 0.8060901761054993
6, 4, 1, 4.869170099999998, 48216, 0.522141695022583, 0.8387605547904968
6, 12, 1, 4.745532900000001, 48216, 0.4572463929653168, 0.8771170973777771
6, 3, 1, 5.2362103, 48216, 0.44244691729545593, 0.8838402032852173
6, 2, 1, 5.915595200000002, 48216, 0.43642356991767883, 0.8764438033103943
6, 5, 1, 5.338991200000002, 48216, 0.4292995035648346, 0.8930487036705017
6, 10, 1, 5.608204099999998, 48216, 0.44590243697166443, 0.8812640905380249
6, 7, 1, 5.698096100000001, 48216, 0.459534227848053, 0.8695374727249146
6, 1, 1, 5.938203999999999, 48216, 0.4408136010169983, 0.8881113529205322
6, 0, 1, 5.812410399999997, 48216, 0.406605988740921, 0.894280731678009
6, 6, 1, 5.840469299999999, 48216, 0.4453039765357971, 0.877662181854248
7, 16, 1, 5.915665999999998, 48216, 0.279653936624527, 0.9096576571464539
7, 19, 1, 5.798647499999998, 48216, 0.2951169013977051, 0.9000498652458191
7, 23, 1, 5.367486400000001, 48216, 0.39691269397735596, 0.8890305161476135
7, 21, 1, 5.829535799999999, 48216, 0.3271394670009613, 0.9008969068527222
7, 15, 1, 6.922463499999999, 48216, 0.35545146465301514, 0.8876234889030457
7, 20, 1, 7.121075999999999, 48216, 0.2897505462169647, 0.9015323519706726
7, 18, 1, 7.524502500000004, 48216, 0.35688576102256775, 0.8885838985443115
7, 22, 1, 5.0976058, 48216, 0.3087027072906494, 0.9015443325042725
7, 17, 1, 6.696283100000002, 48216, 0.3269219398498535, 0.8991362452507019
8, 11, 1, 4.893694499999999, 48216, 0.22714082896709442, 0.9267251491546631
8, 3, 1, 5.202918, 48216, 0.2352481633424759, 0.9251092672348022
8, 5, 1, 5.336874999999999, 48216, 0.22174139320850372, 0.9314029216766357
8, 1, 1, 5.981206, 48216, 0.24116893112659454, 0.9216979742050171
